California County,Heating & Power,Transportation,Dust & Fire,Manufacturing,Agriculture,Fossil Fuel Production,Food Processing,Construction,Census Tract,Total Population,ZIP,City,Longitude,Latitude,CES 3.0 Score, CES 3.0 Percentile,"CES 3.0 
Percentile Range",Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001433300,6834,94579,San Leandro,-122.1574574,37.6985801,35.69,69.62,66-70%,0.03,7.58,8.69794377,30.7,37.56,91.56,70.6,4.47,0,0,495.70205,50.67,3572.45,98.77,14.2,75.45,17.4,66.15,0.48,74.81,10,85.78,6.5,80.22,52.52,6.47,78.51,66.75,75.94,3.98,25.76,10.26,76.61,15.1,52.49,13.4,70.59,28.2,41.86,6.7,26.31,16.7,43.59,53.2,5.52,54.57
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001425102,2807,94608,Emeryville,-122.2946582,37.8400768,35.5,69.33,66-70%,0.03,7.58,8.69794377,30.7,33.75,89.15,70.6,4.47,0,0,403.6418232,47.34,3198.8,97.94,121.6,99.6,199.35,99.34,5.105,96.66,10,85.78,2,50.44,55.19,6.8,84,165.16,99.14,4.21,31.15,8.32,54.98,1.1,1.87,7.9,50.5,24.6,35.58,5.6,17.29,31.1,89.57,50.36,5.22,50.59
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001402600,1151,94607,Oakland,-122.2799541,37.8042711,35,68.5,66-70%,0.03,7.58,8.69794377,30.7,76.11,98.92,70.6,4.47,0,0,330.3285213,43.56,765.85,54.73,38.75,93.74,87.6,96.46,0.395,72.72,10,85.78,0,0,46.1,5.68,61.68,117.49,96.1,3.51,16.62,4.63,9.04,26.5,72.23,39.4,98.2,66.5,90.33,16.7,89.57,16.2,41.03,59.43,6.16,64.27
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001405901,3910,94606,Oakland,-122.2357701,37.787786,34.89,68.28,66-70%,0.03,7.58,8.69794377,30.7,44.27,94.86,70.6,4.47,0,0,330.5684795,43.6,235.29,7.43,4.15,39.31,25.95,78.15,0.135,50.68,15,95.64,0,0,35.55,4.38,33.48,95.23,91.2,4.97,51.57,7.09,38.5,47.4,92.58,40.5,98.36,67.5,91.19,17.9,92.45,32.4,91.7,76.84,7.97,89.52
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001406500,5930,94601,Oakland,-122.2169867,37.7880813,34.76,67.9,66-70%,0.03,7.58,8.69794377,30.7,38.37,92.1,70.6,4.47,0,0,342.1172625,44.29,598.83,41.43,2.45,29.39,18,67.64,0.025,15.68,11,89.54,0.2,9.08,35.09,4.32,32.38,88.63,88.93,6.97,90.27,7.36,42.2,34.5,81.55,21.7,86.72,54.3,78.3,13.7,79.15,26.5,80.59,77.53,8.04,90.15
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001427200,4107,94501,Alameda,-122.2529164,37.7847324,34.67,67.73,66-70%,0.03,7.58,8.69794377,30.7,44.27,94.86,70.6,4.47,0,0,316.7112746,43.02,954.43,65.4,43.5,95.04,114.05,97.75,2.695,93.9,15,95.64,0.2,9.08,49.52,6.1,71.34,61.42,70.69,4.96,51.34,8.87,62,9.8,38.54,3.3,24.9,30.3,45.37,12.3,71.82,20.4,60.71,54.81,5.68,57.06
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001444500,6696,94560,Newark,-122.0273559,37.5342611,34.54,67.51,66-70%,0.035,16.94,9.53630303,40.92,28.331,82.18,83.53,7.3,0,0,150.5777159,30.84,1413.37,80.99,6.95,50.51,75.45,95.56,1.91,91.29,0,0,5,73.54,45.41,5.59,59.79,73.21,80.74,5.2,57.82,10.59,79.19,16.7,55.84,7.9,50.5,29.2,43.41,6.4,23.82,20,58.97,59.55,6.18,64.37
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001405902,3035,94606,Oakland,-122.240953,37.7909446,34.49,67.46,66-70%,0.03,7.58,8.69794377,30.7,44.27,94.86,70.6,4.47,0,0,333.1285296,43.75,276.41,10.26,2.85,31.08,19.55,70.04,0.105,43.24,14,94.41,0,0,34.17,4.21,29.7,97,92.01,6.65,86.79,7.21,40.26,46.5,92.05,37.2,97.52,59,83.38,13.4,77.88,24.2,74.38,79.03,8.2,91.81
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001400800,3594,94608,Emeryville,-122.2833803,37.8454493,34.19,67.08,66-70%,0.03,7.58,8.69794377,30.7,33.75,89.15,70.6,4.47,0,0,437.6891298,48.73,384.87,19.59,67.4,97.87,157.4,98.92,1.86,91.2,10,85.78,0,0,43.99,5.42,55.87,146.75,98.5,9.51,99.5,7.46,43.32,9.8,38.54,0,0,32.4,48.54,11.1,64.04,19.1,55.15,60.85,6.31,66.41
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001403100,2238,94607,Oakland,-122.2755009,37.8022742,34.09,66.92,66-70%,0.03,7.58,8.69794377,30.7,65.291,98.05,70.6,4.47,0,0,330.4859519,43.59,1052.4,69.9,33.95,92.23,93,96.74,0.53,77.89,11,89.54,0.25,10.12,48.65,5.99,68.82,165.44,99.16,3.95,24.98,6.44,29.7,27.2,73.19,28.1,93.15,40.9,60.93,7,28.77,15.2,36.08,54.85,5.69,57.12
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001400900,2302,94608,Emeryville,-122.2802437,37.8394669,34.02,66.81,66-70%,0.03,7.58,8.69794377,30.7,34.282,89.37,70.6,4.47,0,0,410.9216528,47.64,378.29,18.8,39.15,93.85,97.9,97.09,2.505,93.22,10,85.78,0.2,9.08,44.18,5.44,56.43,165.16,99.14,7.39,93.44,8.32,54.98,6.9,27.57,3,22.52,32.5,48.69,5.3,15.01,24.9,76.43,60.28,6.25,65.42
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001427600,4722,94501,Alameda,-122.2835979,37.7778323,33.77,66.43,66-70%,0.03,7.58,8.69794377,30.7,66.94,98.1,70.6,4.47,0,0,301.9283354,42.35,480.72,28.83,8.4,56.29,267.25,99.7,0.02,10.08,10,85.78,0,0,36.98,4.56,37.17,61.42,70.69,6.05,77.33,8.87,62,20.8,63.51,15.3,75.14,57.4,81.73,11.9,69.48,24.4,75.01,71.49,7.41,81.83
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001427300,4896,94501,Alameda,-122.2662775,37.7810489,33.76,66.38,66-70%,0.03,7.58,8.69794377,30.7,46.036,95.2,70.6,4.47,0,0,312.4414771,42.85,678.42,48.39,35.85,92.79,127.85,98.16,0.145,51.14,14,94.41,0,0,44.26,5.45,56.75,61.42,70.69,5.49,65.54,8.87,62,17.6,57.42,18.1,81.03,28.9,42.88,8,38.51,17.3,46.84,59.71,6.19,64.56
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001437102,4251,94545,Hayward,-122.1002746,37.6298655,33.6,66.12,66-70%,0.033,11.08,8.69794377,30.7,36.93,91.11,58.51,0.69,0,0,925.0982737,59.4,937.9,64.44,3.75,35.9,11.35,52.55,0.085,31.73,0,0,1.25,36.52,34.96,4.31,32,116.22,95.89,6.67,87.03,14.23,96.55,14,50,17.6,80.19,28.2,41.86,11.7,68.17,17.2,46.43,75.24,7.8,87.34
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001437300,3111,94545,Hayward,-122.0930122,37.6362205,33.48,65.91,66-70%,0.033,11.08,8.69794377,30.7,36.93,91.11,58.51,0.69,0,0,739.0452069,56.77,2265.78,93.23,0,0,14.35,58.85,0.05,25.76,0,0,0,0,32.65,4.02,26.02,104.46,93.53,7.69,95.28,12.87,92.47,18.2,58.57,13.2,69.96,37.1,55.31,12.6,73.59,25,76.62,80.29,8.33,93.01
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001436300,7129,94541,Hayward,-122.0917198,37.666274,33.47,65.9,66-70%,0.033,11.08,8.69794377,30.7,45.096,95.02,58.51,0.69,0,0,430.1512631,48.53,735.15,52.78,27,88.87,29.5,81.1,0,0,1,15.26,0,0,35.09,4.32,32.35,102.34,93.21,5.29,60.23,10.96,82.3,26.5,72.23,23.1,88.39,33.9,50.7,12.8,74.93,22.2,67.68,74.68,7.75,86.64
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001405302,2530,94606,Oakland,-122.2542495,37.7985014,33.44,65.83,66-70%,0.03,7.58,8.69794377,30.7,54.14,96.47,70.6,4.47,0,0,335.558224,43.89,326.99,14.34,9.7,61.29,31.9,83.04,0.57,79.35,11,89.54,0.25,10.12,40.36,4.97,45.84,73.61,81,5.43,64.04,5,12.54,21.8,65.28,29.7,94.29,47.4,70.06,12.9,75.52,26.6,80.81,64.86,6.73,72.46
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001436500,4583,94542,Hayward,-122.0691461,37.6586897,33.42,65.73,66-70%,0.035,16.94,8.69794377,30.7,21.008,64.74,58.51,0.69,0,0,441.5854973,48.79,649.74,46.2,9,59.85,16.55,64.6,0.5,76.85,1,15.26,0,0,34.25,4.22,29.92,70.92,79.23,6,76.37,11.41,85.4,17.7,57.61,20.6,85.2,43,64.1,13.4,77.88,25.3,77.35,76.38,7.92,88.89
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001410100,2406,94605,Oakland,-122.1535285,37.7478642,33.38,65.62,66-70%,0.03,7.58,8.69794377,30.7,29.22,83.78,70.6,4.47,0,0,407.4405504,47.53,1500.07,82.92,0,0,25,77.29,0.25,65.56,0,0,0,0,34,4.19,29.15,149.26,98.62,8.7,98.56,7.85,48.78,16.3,55.01,7.6,49.33,46.8,69.35,16.3,88.46,37.6,96.53,76.86,7.97,89.56
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001438204,5368,94544,Hayward,-122.0596258,37.6270608,33.11,65.15,66-70%,0.035,16.94,8.69794377,30.7,31.48,87.11,58.51,0.69,0,0,401.1786169,47.17,617.58,43.4,4.85,43.29,14.6,59.37,2.595,93.46,0,0,3,61.92,38.73,4.77,41.79,98.66,92.49,6.61,86.47,13.78,95.35,16.6,55.6,14.9,74.23,24.5,35.44,7.2,30.9,10.8,15.99,66.94,6.94,75.63
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001435104,5216,94544,Hayward,-122.038971,37.6385981,33,64.99,61-65%,0.035,16.94,8.69794377,30.7,28.495,82.55,58.51,0.69,0,0,337.5632323,44,653.3,46.51,19.5,83.02,23,74.91,0.075,30.58,0,0,0,0,33.65,4.14,28.14,94.78,91.11,6.96,90.22,13.28,93.95,19.5,60.96,17,78.9,37.6,56.23,8.9,46.86,21.7,65.92,76.77,7.96,89.38
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001407102,4351,94601,Oakland,-122.2102385,37.7807761,32.93,64.83,61-65%,0.03,7.58,8.69794377,30.7,38.37,92.1,70.6,4.47,0,0,345.968525,44.47,441.53,24.94,6.8,50.22,14.2,58.66,0,0,11,89.54,1.75,41.1,35.42,4.36,33.15,107.51,94.17,4.85,48.19,8.68,59.18,28.9,75.32,27.4,92.65,37.8,56.54,12.6,73.59,34.1,93.75,72.78,7.55,83.86
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001442800,2816,94538,Fremont,-121.9931032,37.5293622,32.92,64.79,61-65%,0.035,16.94,9.53630303,40.92,31.729,87.52,83.53,7.3,263.74,81.65,171.0145491,33.13,1681.21,86.51,2.95,31.38,37.5,86.35,0.06,28.04,0,0,0,0,43.43,5.35,54.2,56.51,64.68,7.29,92.81,8.87,62,12,45.08,13.9,72.04,22.2,30.99,7,28.77,18.1,50.7,59.34,6.15,64.04
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001433400,6305,94579,San Leandro,-122.1689582,37.684528,32.61,64.21,61-65%,0.03,7.58,8.69794377,30.7,16.614,50.45,70.6,4.47,0,0,499.8098664,50.85,,,1.7,22.93,23.55,75.39,0.46,74.59,10,85.78,13,93.19,41.09,5.06,47.87,62.77,72.2,6.4,83.48,8.97,63.21,18.3,58.68,19.1,82.79,31.5,47.17,10.4,59.12,8.7,8.63,62.12,6.44,68.18
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001409600,5063,94621,Oakland,-122.1726197,37.7532669,32.46,63.88,61-65%,0.03,7.58,8.69794377,30.7,29.22,83.78,70.6,4.47,0,0,417.8231542,47.95,348.57,16.31,3.2,33.25,15.3,62.05,0.05,25.76,0,0,0.5,20.49,27.61,3.4,14.5,160.42,99,7.58,94.69,11.67,86.77,45.6,91.46,21.8,86.83,70.2,93.12,14.6,82.8,42.3,98.67,92.03,9.54,99.67
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001436800,4027,94544,Hayward,-122.0944503,37.6535732,32.26,63.58,61-65%,0.033,11.08,8.69794377,30.7,44.581,94.95,58.51,0.69,0,0,537.7461367,51.93,2398.81,94.26,9.1,60,13.5,57.6,0.01,8.56,0,0,0,0,35.42,4.36,33.14,98.66,92.49,5.01,52.54,13.78,95.35,16.7,55.84,15.3,75.14,41.1,61.27,11.7,68.17,18.4,51.9,71.3,7.39,81.54
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001432502,4485,94577,San Leandro,-122.1734869,37.7234343,32.21,63.48,61-65%,0.03,7.58,8.69794377,30.7,34.076,89.28,70.6,4.47,0,0,686.0194937,55.71,2197.95,92.72,26.25,88.4,25.3,77.64,0.16,55.09,11,89.54,1,32.8,49.61,6.11,71.55,70.59,79.09,3.77,21.33,7.89,49.35,25.9,71.31,17.6,80.19,30.1,44.95,6,20.6,16.3,41.57,50.82,5.27,51.33
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001437000,3473,94545,Hayward,-122.1015827,37.6471694,32.09,63.26,61-65%,0.033,11.08,8.69794377,30.7,37.813,91.7,58.51,0.69,0,0,688.5560471,55.75,2029,91.24,3.75,35.9,7.05,39.52,0.11,45.8,0,0,0,0,34.86,4.29,31.69,96.54,91.87,6.63,86.66,11.95,88.38,15.6,53.61,11,62.46,25.9,37.66,11.3,65.55,19.4,56.5,72.06,7.47,82.66
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001433900,6599,94578,San Leandro,-122.1135398,37.6992653,32.01,63.08,61-65%,0.033,11.08,8.69794377,30.7,31.2,86.87,70.6,4.47,0,0,378.9373705,46.18,1042.52,69.56,0,0,20,71.07,0,0,1,15.26,0,0,29.46,3.63,18.39,107.85,94.27,6.21,80.32,10.8,81.49,29,75.47,20.3,84.72,61.1,85.41,18.3,93.06,28.8,85.42,85.09,8.82,96.91
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001433700,3182,94580,San Lorenzo,-122.1146758,37.6876344,31.9,62.97,61-65%,0.033,11.08,8.69794377,30.7,40.893,93.64,59.94,0.76,0,0,380.4053663,46.28,2214.28,92.86,9.4,60.65,30,81.73,0.025,15.68,1,15.26,0,0,37.78,4.65,39.15,81.68,86.02,6.71,87.5,9.8,72.85,22.6,66.46,11.2,63.35,29.8,44.46,7.9,37.67,15.7,38.46,66.1,6.86,74.35
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001432300,4656,94577,San Leandro,-122.1656193,37.7308826,31.5,62.2,61-65%,0.03,7.58,8.69794377,30.7,29.22,83.78,70.6,4.47,0,0,521.2894195,51.45,387.16,19.79,39.6,94.05,66.5,94.36,0.6,80.61,2,29.25,2.5,57.18,42.53,5.24,51.77,72.37,80.25,5.22,58.4,8.64,58.76,18,58.18,19.2,83.03,22,30.6,7.2,30.9,17.5,47.99,57.97,6.01,62.05
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001434000,4884,94578,San Leandro,-122.1103206,37.6923654,31.24,61.7,61-65%,0.033,11.08,8.69794377,30.7,31.2,86.87,63.27,0.9,0,0,375.7434548,46.02,1851.76,89.08,4.5,42.17,30.25,81.93,0,0,1,15.26,0,0,34.5,4.25,30.68,64.89,74.27,6.25,81.24,7.18,39.76,28.2,74.43,17.6,80.19,42.2,62.8,17,90.4,24.7,75.78,70.9,7.35,81.03
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001431000,2714,94546,Castro Valley,-122.0784575,37.6929313,31.18,61.61,61-65%,0.033,11.08,8.69794377,30.7,19.991,61.47,70.6,4.47,0.31,29.22,362.9762111,45.3,1912.33,89.92,12,69.39,22.75,74.54,0.05,25.76,1,15.26,0,0,38.25,4.71,40.68,68.95,77.77,6.02,76.75,9.63,70.78,16.9,56.18,10.5,60.85,32.3,48.41,8.5,43.1,18.9,54.18,63.82,6.62,70.92
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001435400,4503,94541,Hayward,-122.0831568,37.6739266,31.1,61.45,61-65%,0.033,11.08,8.69794377,30.7,29.711,84.84,58.73,0.74,0,0,391.3869423,46.82,841.8,59.59,12.05,69.41,42,88.51,0,0,1,15.26,0,0,33.81,4.16,28.65,104.82,93.6,6.58,85.92,10.92,82.2,17.6,57.42,10.3,60.18,35,52.52,9.7,53.51,20.3,60.24,72.01,7.47,82.55
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001438400,2331,94545,Hayward,-122.082604,37.6184511,31,61.31,61-65%,0.033,11.08,8.69794377,30.7,33.093,88.36,58.54,0.7,0,0,484.7603576,50.29,1738.72,87.43,4.5,42.17,9.1,46.13,0.1,43.11,1,15.26,1.25,36.52,37.79,4.65,39.23,107.81,94.24,8.4,97.99,13.26,93.87,19.6,61.15,7.1,46.82,19.2,25.1,6,20.6,9.7,11.61,64.21,6.66,71.52
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001433103,3530,94578,San Leandro,-122.139054,37.7093273,30.78,60.94,61-65%,0.03,7.58,8.69794377,30.7,37.051,91.18,70.6,4.47,0,0,425.7381515,48.28,385.68,19.68,40.45,94.36,10,49.69,0.16,55.09,0,0,6.25,79.3,37.79,4.65,39.22,107.85,94.27,4.58,40.79,10.8,81.49,20.6,63.01,16.3,77.67,34.6,51.93,5.5,16.52,22.2,67.68,63.77,6.61,70.84
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001408700,7207,94605,Oakland,-122.1889435,37.7688611,30.69,60.81,61-65%,0.03,7.58,8.69794377,30.7,37.957,91.76,70.6,4.47,0,0,373.4989922,45.85,267.33,9.71,8.2,55.96,17.8,66.78,0.06,28.04,0,0,0.5,20.49,29.52,3.64,18.57,137.45,98.04,7.13,91.63,8.16,52.94,32.2,79.02,14.6,73.46,59,83.38,15.2,85.16,30.6,88.58,81.39,8.44,94.07
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001425101,1596,94608,Emeryville,-122.3061755,37.8381928,30.63,60.7,61-65%,0.03,7.58,8.69794377,30.7,33.75,89.15,70.6,4.47,0,0,401.5967559,47.22,3673.64,99,85.75,98.8,85.85,96.36,3.51,95.13,10,85.78,4.5,70.12,56.23,6.93,85.56,75.36,82.26,6.67,87.03,4.51,8.19,1.6,3.77,9,55.33,25.3,36.67,5,12.69,12.2,22.21,42.65,4.42,38.53
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001424002,2172,94702,Berkeley,-122.2815989,37.8504976,30.55,60.54,61-65%,0.03,7.58,8.69794377,30.7,33.75,89.15,70.6,4.47,0,0,468.9619887,49.75,551.54,36.47,29.85,90.39,49.3,90.83,0.665,82.02,10,85.78,0,0,44.04,5.42,56.07,85.49,87.62,6.03,76.94,5.33,15.77,9.6,37.84,5.4,38.9,37.1,55.31,7.9,37.67,23.7,72.81,54.31,5.63,56.27
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001405700,3243,94606,Oakland,-122.2296737,37.7982307,30.46,60.41,61-65%,0.03,7.58,8.69794377,30.7,40.532,93.52,70.6,4.47,0,0,347.0211008,44.52,1284.52,77.83,0,0,9.5,47.17,0.125,49.42,11,89.54,0,0,37.04,4.56,37.29,52.69,59.89,5.98,76.01,4.62,8.96,26.9,72.82,16.2,77.51,51.6,75.21,17.7,91.95,28.6,84.96,64.39,6.68,71.72
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001437400,3408,94544,Hayward,-122.0876478,37.6428275,30.4,60.22,61-65%,0.033,11.08,8.69794377,30.7,35.976,90.23,58.51,0.69,0,0,622.9171277,54.08,2597.72,95.63,0,0,16.35,63.97,0.01,8.56,0,0,0,0,31.73,3.91,23.77,98.66,92.49,6.6,86.24,13.78,95.35,19.8,61.59,11.7,65.02,31.6,47.28,11.7,68.17,18.2,51.05,74.99,7.78,87.01
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001407600,6027,94601,Oakland,-122.2031992,37.7775293,30.39,60.21,61-65%,0.03,7.58,8.69794377,30.7,38.37,92.1,70.6,4.47,0,0,353.9183303,44.81,345.52,16.02,7.15,52.83,18.95,68.77,0,0,10,85.78,1.75,41.1,35.2,4.34,32.62,97.97,92.21,6.01,76.52,7.83,48.47,28,74.22,11,62.46,47.2,69.75,8.3,41.43,21.7,65.92,67.58,7.01,76.54
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001406400,2145,94602,Oakland,-122.2217201,37.796806,30.26,59.93,56-60%,0.03,7.58,8.69794377,30.7,34.77,89.55,70.6,4.47,0,0,348.5487637,44.59,1789.36,88.28,0,0,12.5,55.16,0.125,49.42,11,89.54,0,0,38.19,4.7,40.52,58.55,67.31,8.98,98.95,5.06,13.22,16,54.38,8,51.09,44.2,65.87,10.3,58.46,32.2,91.36,62.03,6.43,68.08
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001435500,3725,94541,Hayward,-122.09333,37.6809369,30.23,59.88,56-60%,0.033,11.08,8.69794377,30.7,47.219,95.26,58.51,0.69,0,0,377.8263773,46.12,525.61,33.39,5.7,46.42,51.75,91.49,0,0,1,15.26,0,0,30.9,3.81,21.61,117.15,96.07,6.37,82.96,12.07,88.95,21.3,64.43,19.5,83.58,33.3,49.79,8.2,40.51,26.7,80.99,76.59,7.94,89.18
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001405402,3114,94606,Oakland,-122.2461006,37.7933319,30.09,59.64,56-60%,0.03,7.58,8.69794377,30.7,44.308,94.87,70.6,4.47,0,0,332.1687385,43.69,280.89,10.57,6.15,48.54,18.5,68.26,0.025,15.68,15,95.64,0,0,33.48,4.12,27.75,97,92.01,4.46,37.65,7.21,40.26,25.9,71.31,21.9,86.91,67.6,91.33,17.3,91.1,26.1,79.7,70.35,7.3,80.41
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001403400,4146,94612,Oakland,-122.2616693,37.8047578,29.99,59.47,56-60%,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,341.8660478,44.26,430.14,23.8,13.75,74.19,114.4,97.77,0.85,85,11,89.54,1,32.8,45.05,5.55,58.81,122.15,96.76,5.09,54.72,5.18,14.2,9.9,38.88,13.4,70.59,35.7,53.53,5.3,15.01,22,67.03,52.12,5.41,53.06
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001442500,7371,94538,Fremont,-121.9871471,37.537144,29.98,59.43,56-60%,0.035,16.94,9.53630303,40.92,33.405,88.8,83.53,7.3,25.59,66.48,144.4178546,30.06,699.64,49.94,13.4,73.37,46,89.97,0.05,25.76,0,0,0,0,41.22,5.08,48.28,67.67,76.61,6.73,87.71,10.69,80.2,10.7,41.61,10.6,61.22,21,28.81,6.2,22.33,8.4,7.79,56.93,5.9,60.32
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001435700,4594,94580,San Lorenzo,-122.1160735,37.6786494,29.93,59.26,56-60%,0.033,11.08,8.69794377,30.7,47.26,95.4,60.06,0.77,0,0,395.3043597,46.99,3392.71,98.47,4.5,42.17,13,56.62,0.05,25.76,1,15.26,0,0,36.31,4.47,35.31,71.56,79.64,5.95,75.52,9.09,64.31,23.5,67.87,7.4,48.34,22.6,31.6,14.1,80.71,18.2,51.05,64.54,6.69,71.88
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001433000,3832,94578,San Leandro,-122.1354706,37.7158642,29.76,58.94,56-60%,0.03,7.58,8.69794377,30.7,35.573,90.01,70.6,4.47,0,0,415.9592192,47.9,1837.83,88.88,18.95,82.29,8.55,44.07,0,0,2,29.25,0,0,36.04,4.44,34.7,95.83,91.43,5.7,70.49,10.11,75.65,13.1,47.78,12.8,68.62,32.1,48.15,10.2,57.71,13.5,28.07,64.63,6.7,72.09
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001435601,4902,94541,Hayward,-122.1022655,37.6746689,29.72,58.86,56-60%,0.033,11.08,8.69794377,30.7,47.26,95.4,58.51,0.69,0,0,395.9163343,47.03,502.42,31.02,9.85,61.62,25.35,77.66,0,0,1,15.26,0,0,30.86,3.8,21.53,117.15,96.07,3.96,25.14,12.07,88.95,26.7,72.5,30.1,94.56,62.5,86.66,12,70,26.1,79.7,75.37,7.82,87.56
Alameda ,1.43382218,2.8607,0.941,1.9252,0.0154,0.0027,0.6958,0.2508,6001444302,4354,94560,Newark,-122.0473856,37.5125267,29.64,58.63,56-60%,0.035,16.94,9.53630303,40.92,5.829,15.92,83.53,7.3,0,0,133.3782918,28.81,916.96,63.43,12.75,71.32,122.75,98.11,4.2,95.83,0,0,2.5,57.18,38,4.68,39.79,73.21,80.74,5.83,73.09,10.59,79.19,13.4,48.74,10,59.1,39,57.98,6.1,21.28,15,35.16,61.06,6.33,66.84
